RESULT
180240808231|A|01/19/2024|01/19/2025|01/19/2034|Y|S782734
180240808304|A|01/19/2024|01/19/2025|01/19/2033|Y|S782007
180240808438|A|01/19/2024|01/19/2025|01/19/2033|Y|S783047
180240808353|A|01/19/2024|01/19/2025|01/19/2043|Y|S782491
180240808279|A|01/19/2024|01/19/2025|01/19/2033|Y|S783056
180240808267|A|01/19/2024|01/19/2025|01/19/2033|Y|S782933
180240808646|A|01/22/2024|01/22/2025|01/22/2035|Y|S783462
180240808915|A|01/22/2024|01/22/2025|01/22/2033|Y|S783315
180240808609|A|01/22/2024|01/22/2025|01/22/2035|Y|S782568
180240808768|A|01/22/2024|01/22/2025|01/22/2033|Y|S782806
180240808770|A|01/22/2024|01/22/2025|01/22/2033|Y|S783064
180240808842|A|01/22/2024|01/22/2025|01/22/2038|Y|S783288
180240808891|A|01/22/2024|01/22/2025|01/22/2043|Y|S783058
180240808622|A|01/22/2024|01/22/2025|01/22/2033|Y|S782516
180240808695|A|01/22/2024|01/22/2025|01/22/2033|Y|S783214
180240808927|A|01/22/2024|01/22/2025|01/22/2033|Y|S783667
180240808940|A|01/22/2024|01/22/2025|01/22/2034|Y|S783592
180240808660|A|01/22/2024|01/22/2025|01/22/2035|Y|S782579
180240808683|A|01/22/2024|01/22/2025|01/22/2033|Y|S782951
180240808878|A|01/22/2024|01/22/2025|01/22/2033|Y|S783366
180240808634|A|01/22/2024|01/22/2025|01/22/2033|Y|S783342
180240808756|A|01/22/2024|01/22/2025|01/22/2043|Y|S783327
180240808781|A|01/22/2024|01/22/2025|01/22/2033|Y|S783452
180240808939|A|01/22/2024|01/22/2025|01/22/2033|Y|S783627
180240808744|A|01/22/2024|01/22/2025|01/22/2033|Y|S783295
180240808658|A|01/22/2024|01/22/2025|01/22/2034|Y|S782777
180240808866|A|01/22/2024|01/22/2025|01/22/2035|Y|S782428
180240808903|A|01/22/2024|01/22/2025|01/22/2033|Y|S783037
180240808610|A|01/22/2024|01/22/2025|01/22/2035|Y|S783437
180240808793|A|01/22/2024|01/22/2025|01/22/2034|Y|S782278
180240808719|A|01/22/2024|01/22/2025|01/22/2043|Y|S783789
180240808830|A|01/22/2024|01/22/2025|01/22/2034|Y|S783128
180240808854|A|01/22/2024|01/22/2025|01/22/2034|Y|S783383
180240808817|A|01/22/2024|01/22/2025|01/22/2033|Y|S782496
180240808829|A|01/22/2024|01/22/2025|01/22/2043|Y|S783507
180240808671|A|01/22/2024|01/22/2025|01/22/2033|Y|S783006
180240808880|A|01/22/2024|01/22/2025|01/22/2043|Y|S782845
180240808732|A|01/22/2024|01/22/2025|01/22/2033|Y|S783258
180240808707|A|01/22/2024|01/22/2025|01/22/2033|Y|S782564
180240808805|A|01/22/2024|01/22/2025|01/22/2043|Y|S782676
180240808720|A|01/22/2024|01/22/2025|01/22/2043|Y|S783135
180240809380|A|01/23/2024|01/23/2025|01/23/2043|Y|S782622
180240809343|A|01/23/2024|01/23/2025|01/23/2035|Y|S783482
180240809538|A|01/23/2024|01/23/2025|01/23/2034|Y|S783738
180240809551|A|01/23/2024|01/23/2025|01/23/2043|Y|S783578
180240809379|A|01/23/2024|01/23/2025|01/23/2033|Y|S782623
180240809600|A|01/23/2024|01/23/2025|01/23/2043|Y|S784085
180240809270|A|01/23/2024|01/23/2025|01/23/2033|Y|S783137
180240809147|A|01/23/2024|01/23/2025|01/23/2043|Y|S782095
180240809221|A|01/23/2024|01/23/2025|01/23/2033|Y|S783431
180240809612|A|01/23/2024|01/23/2025|01/23/2043|Y|S781585
180240809210|A|01/23/2024|01/23/2025|01/23/2043|Y|S783536
180240809257|A|01/23/2024|01/23/2025|01/23/2035|Y|S783385
180240809392|A|01/23/2024|01/23/2025|01/23/2035|Y|S783949
180240809563|A|01/23/2024|01/23/2025|01/23/2043|Y|S783583
180240809575|A|01/23/2024|01/23/2025|01/23/2033|Y|S783386
180240809540|A|01/23/2024|01/23/2025|01/23/2043|Y|S783880
180240809160|A|01/23/2024|01/23/2025|01/23/2033|Y|S783669
180240809355|A|01/23/2024|01/23/2025|01/23/2033|Y|S783692
180240809636|A|01/23/2024|01/23/2025|01/23/2035|Y|S783720
180240809599|A|01/23/2024|01/23/2025|01/23/2035|Y|S783412
180240809587|A|01/23/2024|01/23/2025|01/23/2033|Y|S783870
180240809624|A|01/23/2024|01/23/2025|01/23/2043|Y|S783650
180240809172|A|01/23/2024|01/23/2025|01/23/2033|Y|S783735
180240809245|A|01/23/2024|01/23/2025|01/23/2035|Y|S783432
180240809306|A|01/23/2024|01/23/2025|01/23/2033|Y|S776998
180240809650|A|01/23/2024|01/23/2025|01/23/2033|Y|S783823
180240809648|A|01/23/2024|01/23/2025|01/23/2035|Y|S783903
180240809320|A|01/23/2024|01/23/2025|01/23/2033|Y|S783016
180240809404|A|01/23/2024|01/23/2025|01/23/2043|Y|S782684
180240809367|A|01/23/2024|01/23/2025|01/23/2033|Y|S783132
180240809159|A|01/23/2024|01/23/2025|01/23/2033|Y|S782316
180240809196|A|01/23/2024|01/23/2025|01/23/2043|Y|S783098
180240809294|A|01/23/2024|01/23/2025|01/23/2041|Y|S782993
180240810003|A|01/24/2024|01/24/2025|01/24/2038|Y|S783609
180240810090|A|01/24/2024|01/24/2025|01/24/2033|Y|S783657
180240810064|A|01/24/2024|01/24/2025|01/24/2043|Y|S782941
180240810125|A|01/24/2024|01/24/2025|01/24/2033|Y|S783892
180240809980|A|01/24/2024|01/24/2025|01/24/2033|Y|S783610
180240810027|A|01/24/2024|01/24/2025|01/24/2035|Y|S783478
180240810137|A|01/24/2024|01/24/2025|01/24/2035|Y|S782728
180240810015|A|01/24/2024|01/24/2025|01/24/2038|Y|S783957
180240810113|A|01/24/2024|01/24/2025|01/24/2034|Y|S783497
180240809954|A|01/24/2024|01/24/2025|01/24/2033|Y|S783396
180240809978|A|01/24/2024|01/24/2025|01/24/2033|Y|S783244
180240810039|A|01/24/2024|01/24/2025|01/24/2043|Y|S783429
180240810088|A|01/24/2024|01/24/2025|01/24/2035|Y|S783510
180240809991|A|01/24/2024|01/24/2025|01/24/2033|Y|S783787
180240809966|A|01/24/2024|01/24/2025|01/24/2043|Y|S783406
180240810101|A|01/24/2024|01/24/2025|01/24/2033|Y|S781739
180240810040|A|01/24/2024|01/24/2025|01/24/2043|Y|S782750
180240810052|A|01/24/2024|01/24/2025|01/24/2033|Y|S783471
180240810076|A|01/24/2024|01/24/2025|01/24/2033|Y|S783495
180240810418|A|01/25/2024|01/25/2025|01/25/2038|Y|S783102
180240810858|A|01/25/2024|01/25/2025|01/25/2038|Y|S782786
180240810565|A|01/25/2024|01/25/2025|01/25/2038|Y|S784192
180240810638|A|01/25/2024|01/25/2025|01/25/2033|Y|S783893
180240810687|A|01/25/2024|01/25/2025|01/25/2033|Y|S783812
180240810724|A|01/25/2024|01/25/2025|01/25/2038|Y|S782307
180240810663|A|01/25/2024|01/25/2025|01/25/2035|Y|S782494
180240810736|A|01/25/2024|01/25/2025|01/25/2033|Y|S782439
180240810541|A|01/25/2024|01/25/2025|01/25/2035|Y|S784076
180240810553|A|01/25/2024|01/25/2025|01/25/2043|Y|S783713
180240810589|A|01/25/2024|01/25/2025|01/25/2033|Y|S783712
180240810590|A|01/25/2024|01/25/2025|01/25/2033|Y|S783770
180240810700|A|01/25/2024|01/25/2025|01/25/2033|Y|S783984
180240810797|A|01/25/2024|01/25/2025|01/25/2033|Y|S783816
180240810809|A|01/25/2024|01/25/2025|01/25/2035|Y|S782984
180240810822|A|01/25/2024|01/25/2025|01/25/2043|Y|S782686
180240810834|A|01/25/2024|01/25/2025|01/25/2033|Y|S783580
180240810846|A|01/25/2024|01/25/2025|01/25/2033|Y|S783999
180240810860|A|01/25/2024|01/25/2025|01/25/2033|Y|S783927
180240810883|A|01/25/2024|01/25/2025|01/25/2033|Y|S779698
180240810750|A|01/25/2024|01/25/2025|01/25/2043|Y|S781994
180240810699|A|01/25/2024|01/25/2025|01/25/2033|Y|S781166
180240810748|A|01/25/2024|01/25/2025|01/25/2035|Y|S783642
180240810773|A|01/25/2024|01/25/2025|01/25/2033|Y|S783232
180240810810|A|01/25/2024|01/25/2025|01/25/2043|Y|S783166
180240810577|A|01/25/2024|01/25/2025|01/25/2043|Y|S784006
180240810602|A|01/25/2024|01/25/2025|01/25/2033|Y|S782717
180240810651|A|01/25/2024|01/25/2025|01/25/2043|Y|S783088
180240810712|A|01/25/2024|01/25/2025|01/25/2033|Y|S782192
180240810675|A|01/25/2024|01/25/2025|01/25/2035|Y|S782430
180240810871|A|01/25/2024|01/25/2025|01/25/2033|Y|S781645
180240810785|A|01/25/2024|01/25/2025|01/25/2033|Y|S783872
180240810626|A|01/25/2024|01/25/2025|01/25/2038|Y|S782833
180240811115|A|01/26/2024|01/26/2025|01/26/2033|Y|S783861
180240811030|A|01/26/2024|01/26/2025|01/26/2043|Y|S784204
180240810993|A|01/26/2024|01/26/2025|01/26/2043|Y|S783919
180240811042|A|01/26/2024|01/26/2025|01/26/2033|Y|S784019
180240811054|A|01/26/2024|01/26/2025|01/26/2033|Y|S784100
180240811091|A|01/26/2024|01/26/2025|01/26/2038|Y|S783140
180240811127|A|01/26/2024|01/26/2025|01/26/2033|Y|S784128
180240811139|A|01/26/2024|01/26/2025|01/26/2035|Y|S784016
180240811347|A|01/26/2024|01/26/2025|01/26/2043|Y|S784404
180240811360|A|01/26/2024|01/26/2025|01/26/2033|Y|S784069
180240810932|A|01/26/2024|01/26/2025|01/26/2033|Y|S783012
180240810956|A|01/26/2024|01/26/2025|01/26/2033|Y|S783813
180240811005|A|01/26/2024|01/26/2025|01/26/2033|Y|S784175
180240811066|A|01/26/2024|01/26/2025|01/26/2033|Y|S783924
180240811103|A|01/26/2024|01/26/2025|01/26/2033|Y|S784230
180240810944|A|01/26/2024|01/26/2025|01/26/2033|Y|S782078
180240810968|A|01/26/2024|01/26/2025|01/26/2033|Y|S782839
180240810981|A|01/26/2024|01/26/2025|01/26/2033|Y|S784055
180240811396|A|01/26/2024|01/26/2025|01/26/2033|Y|S783988
180240811078|A|01/26/2024|01/26/2025|01/26/2038|Y|S783014
180240811029|A|01/26/2024|01/26/2025|01/26/2033|Y|S782789
180240811080|A|01/26/2024|01/26/2025|01/26/2033|Y|S784061
180240811017|A|01/26/2024|01/26/2025|01/26/2038|Y|S783790
180240811812|A|01/29/2024|01/29/2025|01/29/2033|Y|S783553
180240811848|A|01/29/2024|01/29/2025|01/29/2034|Y|S783399
180240811763|A|01/29/2024|01/29/2025|01/29/2033|Y|S783633
180240811897|A|01/29/2024|01/29/2025|01/29/2033|Y|S783876
180240811910|A|01/29/2024|01/29/2025|01/29/2033|Y|S782643
180240812044|A|01/29/2024|01/29/2025|01/29/2033|Y|S784627
180240811702|A|01/29/2024|01/29/2025|01/29/2033|Y|S784198
180240811799|A|01/29/2024|01/29/2025|01/29/2035|Y|S783612
180240811885|A|01/29/2024|01/29/2025|01/29/2033|Y|S782908
180240811909|A|01/29/2024|01/29/2025|01/29/2033|Y|S783268
180240811971|A|01/29/2024|01/29/2025|01/29/2033|Y|S784508
180240811787|A|01/29/2024|01/29/2025|01/29/2033|Y|S783822
180240811751|A|01/29/2024|01/29/2025|01/29/2043|Y|S783644
180240811824|A|01/29/2024|01/29/2025|01/29/2033|Y|S783532
180240811922|A|01/29/2024|01/29/2025|01/29/2033|Y|S782591
180240812019|A|01/29/2024|01/29/2025|01/29/2033|Y|S783848
180240812020|A|01/29/2024|01/29/2025|01/29/2033|Y|S783894
180240811740|A|01/29/2024|01/29/2025|01/29/2033|Y|S783796
180240811690|A|01/29/2024|01/29/2025|01/29/2035|Y|S784267
180240811946|A|01/29/2024|01/29/2025|01/29/2035|Y|S784181
180240811958|A|01/29/2024|01/29/2025|01/29/2033|Y|S784585
180240811861|A|01/29/2024|01/29/2025|01/29/2033|Y|S783144
180240811726|A|01/29/2024|01/29/2025|01/29/2033|Y|S784311
180240811995|A|01/29/2024|01/29/2025|01/29/2035|Y|S783810
180240811836|A|01/29/2024|01/29/2025|01/29/2034|Y|S782102
180240812007|A|01/29/2024|01/29/2025|01/29/2033|Y|S783534
180240811983|A|01/29/2024|01/29/2025|01/29/2035|Y|S784234
180240811850|A|01/29/2024|01/29/2025|01/29/2035|Y|S784086
180240812032|A|01/29/2024|01/29/2025|01/29/2038|Y|S782757
180240811714|A|01/29/2024|01/29/2025|01/29/2043|Y|S783798
180240811775|A|01/29/2024|01/29/2025|01/29/2043|Y|S783915
180240811800|A|01/29/2024|01/29/2025|01/29/2035|Y|S783001
180240812386|A|01/30/2024|01/30/2025|01/30/2033|Y|S784214
180240812203|A|01/30/2024|01/30/2025|01/30/2035|Y|S782874
180240812411|A|01/30/2024|01/30/2025|01/30/2033|Y|S784026
180240812423|A|01/30/2024|01/30/2025|01/30/2038|Y|S783769
180240812180|A|01/30/2024|01/30/2025|01/30/2043|Y|S781750
180240812215|A|01/30/2024|01/30/2025|01/30/2035|Y|S783420
180240812056|A|01/30/2024|01/30/2025|01/30/2036|Y|S782744
180240812276|A|01/30/2024|01/30/2025|01/30/2035|Y|S782947
180240812290|A|01/30/2024|01/30/2025|01/30/2043|Y|S782049
180240812301|A|01/30/2024|01/30/2025|01/30/2033|Y|S783819
180240812313|A|01/30/2024|01/30/2025|01/30/2033|Y|S784743
180240812337|A|01/30/2024|01/30/2025|01/30/2033|Y|S784663
180240812350|A|01/30/2024|01/30/2025|01/30/2043|Y|S784233
180240812166|A|01/30/2024|01/30/2025|01/30/2033|Y|S784495
180240812349|A|01/30/2024|01/30/2025|01/30/2033|Y|S784017
180240812472|A|01/30/2024|01/30/2025|01/30/2043|Y|S784567
180240812496|A|01/30/2024|01/30/2025|01/30/2043|Y|S783188
180240812460|A|01/30/2024|01/30/2025|01/30/2033|Y|S782846
180240812459|A|01/30/2024|01/30/2025|01/30/2033|Y|S782878
180240812484|A|01/30/2024|01/30/2025|01/30/2043|Y|S782929
180240812447|A|01/30/2024|01/30/2025|01/30/2033|Y|S783794
180240812227|A|01/30/2024|01/30/2025|01/30/2035|Y|S783220
180240812288|A|01/30/2024|01/30/2025|01/30/2043|Y|S784259
180240812191|A|01/30/2024|01/30/2025|01/30/2038|Y|S784324
180240812264|A|01/30/2024|01/30/2025|01/30/2033|Y|S782563
180240812325|A|01/30/2024|01/30/2025|01/30/2033|Y|S784670
180240812435|A|01/30/2024|01/30/2025|01/30/2043|Y|S782825
180240812178|A|01/30/2024|01/30/2025|01/30/2043|Y|S784040
180240812240|A|01/30/2024|01/30/2025|01/30/2033|Y|S783224
180240812252|A|01/30/2024|01/30/2025|01/30/2041|Y|S783190
180240812508|A|01/30/2024|01/30/2025|01/30/2033|Y|S783074
180240812239|A|01/30/2024|01/30/2025|01/30/2035|Y|S783802
180240812374|A|01/30/2024|01/30/2025|01/30/2033|Y|S784393
180240812400|A|01/30/2024|01/30/2025|01/30/2043|Y|S784600
180240813388|A|01/31/2024|01/31/2025|01/31/2035|Y|S784318
180240813401|A|01/31/2024|01/31/2025|01/31/2033|Y|S783552
180240813694|A|01/31/2024|01/31/2025|01/31/2033|Y|S783347
180240813706|A|01/31/2024|01/31/2025|01/31/2033|Y|S784417
180240813682|A|01/31/2024|01/31/2025|01/31/2038|Y|S784265
180240813731|A|01/31/2024|01/31/2025|01/31/2033|Y|S785019
180240813572|A|01/31/2024|01/31/2025|01/31/2038|Y|S784823
180240813559|A|01/31/2024|01/31/2025|01/31/2033|Y|S784755
180240813610|A|01/31/2024|01/31/2025|01/31/2043|Y|S784514
180240813633|A|01/31/2024|01/31/2025|01/31/2033|Y|S783253
180240813657|A|01/31/2024|01/31/2025|01/31/2043|Y|S784145
180240813853|A|01/31/2024|01/31/2025|01/31/2034|Y|S784492
180240813755|A|01/31/2024|01/31/2025|01/31/2033|Y|S784576
180240813767|A|01/31/2024|01/31/2025|01/31/2035|Y|S783842
180240813830|A|01/31/2024|01/31/2025|01/31/2033|Y|S782131
180240813390|A|01/31/2024|01/31/2025|01/31/2033|Y|S784448
180240813511|A|01/31/2024|01/31/2025|01/31/2043|Y|S784225
180240813352|A|01/31/2024|01/31/2025|01/31/2035|Y|S783811
180240813584|A|01/31/2024|01/31/2025|01/31/2038|Y|S783900
180240813608|A|01/31/2024|01/31/2025|01/31/2033|Y|S784802
180240815833|A|01/31/2024|01/31/2025|01/31/2034|Y|S785088
180240819170|A|01/31/2024|01/31/2025|01/31/2043|Y|S784249
180240819182|A|01/31/2024|01/31/2025|01/31/2043|Y|S785198
180240818375|A|01/31/2024|01/31/2025|01/31/2035|Y|S784751
180240818412|A|01/31/2024|01/31/2025|01/31/2043|Y|S784890
180240818583|A|01/31/2024|01/31/2025|01/31/2038|Y|S784598
180240818656|A|01/31/2024|01/31/2025|01/31/2038|Y|S784996
180240818670|A|01/31/2024|01/31/2025|01/31/2035|Y|S784984
180240818681|A|01/31/2024|01/31/2025|01/31/2033|Y|S785100
180240818778|A|01/31/2024|01/31/2025|01/31/2033|Y|S785130
180240818949|A|01/31/2024|01/31/2025|01/31/2038|Y|S784966
180240818950|A|01/31/2024|01/31/2025|01/31/2033|Y|S784637
180240818986|A|01/31/2024|01/31/2025|01/31/2033|Y|S785082
180240819072|A|01/31/2024|01/31/2025|01/31/2034|Y|S782577
180240819084|A|01/31/2024|01/31/2025|01/31/2043|Y|S783066
180240819108|A|01/31/2024|01/31/2025|01/31/2033|Y|S784956
180240814440|A|01/31/2024|01/31/2025|01/31/2043|Y|S783050
180240819145|A|01/31/2024|01/31/2025|01/31/2035|Y|S784542
180240819194|A|01/31/2024|01/31/2025|01/31/2035|Y|S785149
180240819231|A|01/31/2024|01/31/2025|01/31/2035|Y|S784558
180240818974|A|01/31/2024|01/31/2025|01/31/2033|Y|S782863
180240819000|A|01/31/2024|01/31/2025|01/31/2033|Y|S783350
180240813669|A|01/31/2024|01/31/2025|01/31/2038|Y|S781804
180240813596|A|01/31/2024|01/31/2025|01/31/2043|Y|S784525
180240818045|A|01/31/2024|01/31/2025|01/31/2033|Y|S785134
180240818069|A|01/31/2024|01/31/2025|01/31/2033|Y|S785246
180240818120|A|01/31/2024|01/31/2025|01/31/2033|Y|S785251
180240818937|A|01/31/2024|01/31/2025|01/31/2033|Y|S782697
180240819011|A|01/31/2024|01/31/2025|01/31/2033|Y|S784953
180240819169|A|01/31/2024|01/31/2025|01/31/2038|Y|S784896
180240815747|A|01/31/2024|01/31/2025|01/31/2033|Y|S784750
180240815821|A|01/31/2024|01/31/2025|01/31/2038|Y|S784764
180240815857|A|01/31/2024|01/31/2025|01/31/2033|Y|S783835
180240815869|A|01/31/2024|01/31/2025|01/31/2033|Y|S783591
180240815870|A|01/31/2024|01/31/2025|01/31/2033|Y|S783814
180240815918|A|01/31/2024|01/31/2025|01/31/2035|Y|S784154
180240816615|A|01/31/2024|01/31/2025|01/31/2033|Y|S784901
180240816639|A|01/31/2024|01/31/2025|01/31/2043|Y|S782812
180240816664|A|01/31/2024|01/31/2025|01/31/2033|Y|S782948
180240816701|A|01/31/2024|01/31/2025|01/31/2043|Y|S784643
180240816725|A|01/31/2024|01/31/2025|01/31/2033|Y|S785042
180240817067|A|01/31/2024|01/31/2025|01/31/2034|Y|S785164
180240818010|A|01/31/2024|01/31/2025|01/31/2033|Y|S784513
180240818021|A|01/31/2024|01/31/2025|01/31/2033|Y|S784481
180240818094|A|01/31/2024|01/31/2025|01/31/2034|Y|S785144
180240818118|A|01/31/2024|01/31/2025|01/31/2035|Y|S783995
180240818179|A|01/31/2024|01/31/2025|01/31/2035|Y|S784564
